,id,date,employee,action,frame,seconds
2476,3732,2022-05-27 13:01:52,0,12.0,310426.0,12417.04
2477,3733,2022-05-27 13:01:55,11,18.0,310500.0,12420.0
2478,3734,2022-05-27 13:01:57,11,8.0,310550.0,12422.0
2479,3735,2022-05-27 13:02:03,11,13.0,310700.0,12428.0
2480,3736,2022-05-27 13:02:04,0,5.0,310725.0,12429.0
2481,3737,2022-05-27 13:02:05,0,5.0,310750.0,12430.0
2482,3738,2022-05-27 13:02:11,11,8.0,310900.0,12436.0
2483,3739,2022-05-27 13:02:38,11,18.0,311235.0,12449.4
2484,3740,2022-05-27 13:02:44,11,8.0,311385.0,12455.4
2485,3741,2022-05-27 13:02:37,6,15.0,311210.0,12448.4
2486,3742,2022-05-27 13:02:39,6,4.0,311260.0,12450.4
2487,3743,2022-05-27 13:05:23,5,14.0,311960.0,12478.4
2488,3744,2022-05-27 13:05:26,6,14.0,312035.0,12481.4
2489,3745,2022-05-27 13:05:28,6,5.0,312085.0,12483.4
2490,3746,2022-05-27 13:05:31,6,15.0,312160.0,12486.4
2491,3747,2022-05-27 13:05:37,6,5.0,312310.0,12492.4
2492,3748,2022-05-27 13:10:50,6,15.0,312536.0,12501.44
2493,3749,2022-05-27 13:10:54,6,4.0,312636.0,12505.44
2494,3750,2022-05-27 13:10:55,5,2.0,312661.0,12506.44
2495,3751,2022-05-27 13:13:05,11,18.0,312850.0,12514.0
2496,3752,2022-05-27 13:13:14,6,14.0,313076.0,12523.04
2497,3753,2022-05-27 13:13:16,11,3.0,313126.0,12525.04
2498,3754,2022-05-27 13:13:15,6,5.0,313101.0,12524.04
2499,3755,2022-05-27 13:13:40,11,13.0,313426.0,12537.04
2500,3756,2022-05-27 13:13:45,11,18.0,313551.0,12542.04
2501,3757,2022-05-27 13:13:49,11,8.0,313651.0,12546.04
2502,3758,2022-05-27 13:13:52,11,8.0,313726.0,12549.04
2503,3759,2022-05-27 13:20:08,4,15.0,313985.0,12559.4
2504,3760,2022-05-27 13:20:18,4,3.0,314235.0,12569.4
2505,3761,2022-05-27 13:21:50,4,13.0,314475.0,12579.0
2506,3762,2022-05-27 13:22:01,4,4.0,314750.0,12590.0
2507,3763,2022-05-27 13:24:56,11,18.0,314985.0,12599.4
2508,3764,2022-05-27 13:24:57,11,18.0,315011.0,12600.44
2509,3765,2022-05-27 13:24:58,11,2.0,315035.0,12601.4
2510,3766,2022-05-27 13:25:00,11,8.0,315085.0,12603.4
2511,3767,2022-05-27 13:25:01,11,12.0,315110.0,12604.4
2512,3768,2022-05-27 13:25:03,11,8.0,315160.0,12606.4
2513,3769,2022-05-27 13:25:11,11,18.0,315361.0,12614.44
2514,3770,2022-05-27 13:25:12,11,2.0,315386.0,12615.44
2515,3771,2022-05-27 13:25:27,11,12.0,315761.0,12630.44
2516,3772,2022-05-27 13:25:29,11,8.0,315811.0,12632.44
2517,3773,2022-05-27 13:26:05,5,12.0,316450.0,12658.0
2518,3774,2022-05-27 13:26:24,5,4.0,316925.0,12677.0
2519,3775,2022-05-27 13:28:39,0,15.0,317020.0,12680.8
2520,3776,2022-05-27 13:28:51,0,4.0,317320.0,12692.8
2521,3777,2022-05-27 13:28:58,0,14.0,317375.0,12695.0
2522,3778,2022-05-27 13:28:59,0,5.0,317400.0,12696.0
2523,3779,2022-05-27 13:31:08,0,15.0,317705.0,12708.2
2524,3780,2022-05-27 13:31:11,0,4.0,317780.0,12711.2
2525,3781,2022-05-27 13:31:40,0,14.0,317965.0,12718.6
2526,3782,2022-05-27 13:31:45,0,5.0,318090.0,12723.6
2527,3783,2022-05-27 13:33:02,4,14.0,318336.0,12733.44
2528,3784,2022-05-27 13:33:19,4,6.0,318760.0,12750.4
2529,3785,2022-05-27 13:35:06,5,14.0,318976.0,12759.04
2530,3786,2022-05-27 13:35:21,11,18.0,319351.0,12774.04
2531,3787,2022-05-27 13:35:22,5,2.0,319376.0,12775.04
2532,3788,2022-05-27 13:35:30,11,18.0,319576.0,12783.04
2533,3789,2022-05-27 13:35:31,11,3.0,319601.0,12784.04
2534,3790,2022-05-27 13:35:42,11,3.0,319875.0,12795.0
2535,3791,2022-05-27 13:36:04,11,13.0,320105.0,12804.2
2536,3792,2022-05-27 13:36:08,11,13.0,320205.0,12808.2
2537,3793,2022-05-27 13:36:14,11,8.0,320355.0,12814.2
2538,3794,2022-05-27 13:36:15,11,18.0,320380.0,12815.2
2539,3795,2022-05-27 13:37:10,11,18.0,321675.0,12867.0
2540,3796,2022-05-27 13:37:15,11,8.0,321801.0,12872.04
2541,3797,2022-05-27 13:37:19,11,18.0,321901.0,12876.04
2542,3798,2022-05-27 13:37:20,11,18.0,321926.0,12877.04
2543,3799,2022-05-27 13:37:26,11,18.0,322076.0,12883.04
2544,3800,2022-05-27 13:37:46,11,8.0,322576.0,12903.04
2545,3801,2022-05-27 13:37:48,11,8.0,322626.0,12905.04
2546,3802,2022-05-27 13:37:49,11,3.0,322651.0,12906.04
2547,3803,2022-05-27 13:37:59,11,18.0,322901.0,12916.04
2548,3804,2022-05-27 13:38:06,11,8.0,323075.0,12923.0
2549,3805,2022-05-27 13:38:07,11,8.0,323100.0,12924.0
2550,3806,2022-05-27 13:38:08,11,8.0,323125.0,12925.0
2551,3807,2022-05-27 13:38:13,11,18.0,323250.0,12930.0
2552,3808,2022-05-27 13:38:15,11,18.0,323300.0,12932.0
2553,3809,2022-05-27 13:38:16,11,8.0,323325.0,12933.0
2554,3810,2022-05-27 13:38:42,11,8.0,323975.0,12959.0
2555,3811,2022-05-27 13:39:10,11,18.0,324195.0,12967.8
2556,3812,2022-05-27 13:39:20,11,13.0,324445.0,12977.8
2557,3813,2022-05-27 13:39:40,11,8.0,324946.0,12997.84
2558,3814,2022-05-27 13:39:42,11,8.0,324996.0,12999.84
2559,3815,2022-05-27 13:44:05,11,18.0,325250.0,13010.0
2560,3816,2022-05-27 13:44:06,11,18.0,325275.0,13011.0
2561,3817,2022-05-27 13:44:07,11,18.0,325300.0,13012.0
2562,3818,2022-05-27 13:44:06,11,2.0,325275.0,13011.0
2563,3819,2022-05-27 13:44:07,11,2.0,325300.0,13012.0
2564,3820,2022-05-27 13:44:08,11,2.0,325325.0,13013.0
2565,3821,2022-05-27 13:44:08,11,18.0,325325.0,13013.0
2566,3822,2022-05-27 13:44:10,11,2.0,325375.0,13015.0
2567,3823,2022-05-27 13:44:11,11,18.0,325400.0,13016.0
2568,3824,2022-05-27 13:46:52,11,12.0,325985.0,13039.4
2569,3825,2022-05-27 13:46:54,11,8.0,326036.0,13041.44
2570,3826,2022-05-27 13:46:54,11,18.0,326036.0,13041.44
2571,3827,2022-05-27 13:47:00,11,2.0,326186.0,13047.44
2572,3828,2022-05-27 13:49:09,4,16.0,326450.0,13058.0
2573,3829,2022-05-27 13:49:15,4,3.0,326600.0,13064.0
2574,3830,2022-05-27 13:49:18,11,12.0,326676.0,13067.04
2575,3831,2022-05-27 13:49:21,11,8.0,326751.0,13070.04
2576,3832,2022-05-27 13:50:20,4,13.0,327425.0,13097.0
2577,3833,2022-05-27 13:50:27,4,5.0,327600.0,13104.0
2578,3834,2022-05-27 13:52:08,11,18.0,327886.0,13115.44
2579,3835,2022-05-27 13:52:14,11,2.0,328036.0,13121.44
2580,3836,2022-05-27 13:55:20,11,12.0,328245.0,13129.8
2581,3837,2022-05-27 13:55:21,11,12.0,328270.0,13130.8
2582,3838,2022-05-27 13:55:22,11,8.0,328295.0,13131.8
2583,3839,2022-05-27 13:55:24,11,8.0,328345.0,13133.8
2584,3840,2022-05-27 13:55:42,11,12.0,328595.0,13143.8
2585,3841,2022-05-27 13:55:47,11,8.0,328720.0,13148.8
2586,3842,2022-05-27 13:55:53,11,12.0,328870.0,13154.8
2587,3843,2022-05-27 13:55:56,11,18.0,328945.0,13157.8
2588,3844,2022-05-27 13:55:58,11,8.0,328995.0,13159.8
2589,3845,2022-05-27 13:55:59,11,2.0,329020.0,13160.8
2590,3846,2022-05-27 13:55:60,11,18.0,0.0,0.0
2591,3847,2022-05-27 13:55:61,11,18.0,0.0,0.0
2592,3848,2022-05-27 13:55:61,11,2.0,0.0,0.0
2593,3849,2022-05-27 13:55:64,11,2.0,0.0,0.0
2594,3850,2022-05-27 13:56:05,11,18.0,329170.0,13166.8
2595,3851,2022-05-27 13:56:08,11,8.0,329245.0,13169.8
2596,3852,2022-05-27 13:57:38,0,14.0,329755.0,13190.2
2597,3853,2022-05-27 13:57:47,0,5.0,329980.0,13199.2
2598,3854,2022-05-27 13:58:21,6,15.0,330150.0,13206.0
2599,3855,2022-05-27 13:58:23,11,18.0,330200.0,13208.0
2600,3856,2022-05-27 13:58:24,11,18.0,330225.0,13209.0
2601,3857,2022-05-27 13:58:24,11,2.0,330225.0,13209.0
2602,3858,2022-05-27 13:58:47,11,12.0,330780.0,13231.2
2603,3859,2022-05-27 13:58:48,11,12.0,330805.0,13232.2
2604,3860,2022-05-27 13:58:49,11,8.0,330830.0,13233.2
2605,3861,2022-05-27 13:58:51,11,8.0,330880.0,13235.2
2606,3862,2022-05-27 13:58:55,0,15.0,330981.0,13239.24
2607,3863,2022-05-27 13:58:57,0,15.0,331031.0,13241.24
2608,3864,2022-05-27 13:58:58,6,2.0,331056.0,13242.24
2609,3865,2022-05-27 13:59:15,6,12.0,331481.0,13259.24
2610,3866,2022-05-27 13:59:18,0,8.0,331556.0,13262.24
2611,3867,2022-05-27 13:59:22,0,8.0,331656.0,13266.24
2612,3868,2022-05-27 13:59:25,6,3.0,331731.0,13269.24
2613,3869,2022-05-27 13:59:33,11,18.0,331931.0,13277.24
2614,3870,2022-05-27 13:59:35,11,2.0,331981.0,13279.24
2615,3871,2022-05-27 13:59:37,0,18.0,332031.0,13281.24
2616,3872,2022-05-27 13:59:41,11,18.0,332130.0,13285.2
2617,3873,2022-05-27 13:59:42,11,2.0,332155.0,13286.2
2618,3874,2022-05-27 14:00:00,11,12.0,332605.0,13304.2
2619,3875,2022-05-27 14:00:01,11,8.0,332630.0,13305.2
2620,3876,2022-05-27 14:00:02,6,13.0,332655.0,13306.2
2621,3877,2022-05-27 14:00:19,6,5.0,333080.0,13323.2
2622,3878,2022-05-27 14:00:21,0,8.0,333130.0,13325.2
2623,3879,2022-05-27 14:00:54,11,18.0,333355.0,13334.2
2624,3880,2022-05-27 14:00:56,11,2.0,333405.0,13336.2
2625,3881,2022-05-27 14:00:57,11,18.0,333430.0,13337.2
2626,3882,2022-05-27 14:00:57,11,2.0,333430.0,13337.2
2627,3883,2022-05-27 14:01:00,11,18.0,333505.0,13340.2
2628,3884,2022-05-27 14:01:01,11,2.0,333530.0,13341.2
2629,3885,2022-05-27 14:01:22,11,12.0,333776.0,13351.04
2630,3886,2022-05-27 14:01:23,11,8.0,333801.0,13352.04
2631,3887,2022-05-27 14:01:23,11,12.0,333801.0,13352.04
2632,3888,2022-05-27 14:01:23,11,8.0,333801.0,13352.04
2633,3889,2022-05-27 14:01:24,11,12.0,333826.0,13353.04
2634,3890,2022-05-27 14:01:25,11,8.0,333851.0,13354.04
2635,3891,2022-05-27 14:01:39,0,15.0,334101.0,13364.04
2636,3892,2022-05-27 14:01:44,6,15.0,334226.0,13369.04
2637,3893,2022-05-27 14:01:46,0,4.0,334276.0,13371.04
2638,3894,2022-05-27 14:01:48,6,4.0,334326.0,13373.04
2639,3895,2022-05-27 14:01:55,11,18.0,334501.0,13380.04
2640,3896,2022-05-27 14:02:00,6,14.0,334626.0,13385.04
2641,3897,2022-05-27 14:02:02,11,3.0,334676.0,13387.04
2642,3898,2022-05-27 14:02:03,0,14.0,334701.0,13388.04
2643,3899,2022-05-27 14:02:07,11,13.0,334800.0,13392.0
2644,3900,2022-05-27 14:02:13,0,8.0,334950.0,13398.0
2645,3901,2022-05-27 14:02:15,11,8.0,335000.0,13400.0
2646,3902,2022-05-27 14:02:20,0,18.0,335125.0,13405.0
2647,3903,2022-05-27 14:02:37,0,4.0,335550.0,13422.0
2648,3904,2022-05-27 14:02:38,6,4.0,335575.0,13423.0
2649,3905,2022-05-27 14:02:46,11,18.0,335775.0,13431.0
2650,3906,2022-05-27 14:02:47,11,2.0,0.0,0.0
2651,3907,2022-05-27 14:02:48,11,12.0,0.0,0.0
2652,3908,2022-05-27 14:02:49,11,8.0,0.0,0.0
2653,3909,2022-05-27 14:04:09,11,12.0,336111.0,13444.44
2654,3910,2022-05-27 14:04:10,11,8.0,336136.0,13445.44
2655,3911,2022-05-27 14:04:11,11,12.0,336161.0,13446.44
2656,3912,2022-05-27 14:04:12,11,8.0,336186.0,13447.44
2657,3913,2022-05-27 14:10:01,6,14.0,336930.0,13477.2
2658,3914,2022-05-27 14:10:04,6,5.0,337005.0,13480.2
2659,3915,2022-05-27 14:11:30,6,15.0,337276.0,13491.04
2660,3916,2022-05-27 14:11:32,6,4.0,337326.0,13493.04
2661,3917,2022-05-27 14:13:26,11,18.0,337556.0,13502.24
2662,3918,2022-05-27 14:13:27,11,2.0,337581.0,13503.24
2663,3919,2022-05-27 14:13:30,5,12.0,337656.0,13506.24
2664,3920,2022-05-27 14:13:45,5,4.0,338031.0,13521.24
2665,3921,2022-05-27 14:13:57,5,14.0,338331.0,13533.24
2666,3922,2022-05-27 14:14:12,5,4.0,338705.0,13548.2
2667,3923,2022-05-27 14:14:33,5,14.0,338870.0,13554.8
2668,3924,2022-05-27 14:14:37,5,4.0,338970.0,13558.8
2669,3925,2022-05-27 14:15:10,5,14.0,339175.0,13567.0
2670,3926,2022-05-27 14:15:23,5,2.0,339500.0,13580.0
2671,3927,2022-05-27 14:16:45,11,18.0,339750.0,13590.0
2672,3928,2022-05-27 14:16:46,11,2.0,339775.0,13591.0
2673,3929,2022-05-27 14:16:51,11,12.0,339900.0,13596.0
2674,3930,2022-05-27 14:16:53,11,8.0,339950.0,13598.0
2675,3931,2022-05-27 14:17:29,6,14.0,340250.0,13610.0
2676,3932,2022-05-27 14:17:35,11,18.0,340400.0,13616.0
2677,3933,2022-05-27 14:17:37,11,2.0,340450.0,13618.0
2678,3934,2022-05-27 14:17:38,6,4.0,340475.0,13619.0
2679,3935,2022-05-27 14:18:18,11,18.0,340676.0,13627.04
2680,3936,2022-05-27 14:18:19,11,18.0,340701.0,13628.04
2681,3937,2022-05-27 14:18:20,11,2.0,340726.0,13629.04
2682,3938,2022-05-27 14:18:21,11,2.0,340751.0,13630.04
2683,3939,2022-05-27 14:18:30,11,12.0,0.0,0.0
2684,3940,2022-05-27 14:18:39,11,8.0,341001.0,13640.04
2685,3941,2022-05-27 14:18:44,11,18.0,341126.0,13645.04
2686,3942,2022-05-27 14:18:50,11,18.0,341276.0,13651.04
2687,3943,2022-05-27 14:18:51,6,14.0,341301.0,13652.04
2688,3944,2022-05-27 14:18:52,11,2.0,341326.0,13653.04
2689,3945,2022-05-27 14:18:55,6,5.0,341401.0,13656.04
2690,3946,2022-05-27 14:19:06,11,18.0,341675.0,13667.0
2691,3947,2022-05-27 14:19:07,11,2.0,341700.0,13668.0
2692,3948,2022-05-27 14:23:43,0,18.0,341941.0,13677.64
2693,3949,2022-05-27 14:23:53,0,18.0,342190.0,13687.6
2694,3950,2022-05-27 14:24:01,0,5.0,342390.0,13695.6
2695,3951,2022-05-27 14:24:08,0,5.0,342565.0,13702.6
2696,3952,2022-05-27 14:30:12,11,18.0,342965.0,13718.6
2697,3953,2022-05-27 14:30:12,0,15.0,342965.0,13718.6
2698,3954,2022-05-27 14:30:14,0,15.0,343016.0,13720.64
2699,3955,2022-05-27 14:30:19,11,12.0,343141.0,13725.64
2700,3956,2022-05-27 14:30:26,11,8.0,343316.0,13732.64
2701,3957,2022-05-27 14:30:27,0,8.0,343341.0,13733.64
2702,3958,2022-05-27 14:30:31,11,12.0,343441.0,13737.64
2703,3959,2022-05-27 14:30:32,0,8.0,343466.0,13738.64
2704,3960,2022-05-27 14:30:33,11,8.0,343491.0,13739.64
2705,3961,2022-05-27 14:30:36,0,18.0,343566.0,13742.64
2706,3962,2022-05-27 14:30:40,0,18.0,343666.0,13746.64
2707,3963,2022-05-27 14:30:42,0,2.0,343716.0,13748.64
2708,3964,2022-05-27 14:30:44,0,3.0,343766.0,13750.64
2709,3965,2022-05-27 14:31:37,0,12.0,344150.0,13766.0
2710,3966,2022-05-27 14:31:40,0,8.0,344225.0,13769.0
2711,3967,2022-05-27 14:31:49,0,13.0,344450.0,13778.0
2712,3968,2022-05-27 14:31:57,0,8.0,344650.0,13786.0
2713,3969,2022-05-27 14:34:22,11,18.0,344895.0,13795.8
2714,3970,2022-05-27 14:34:23,11,2.0,344920.0,13796.8
2715,3971,2022-05-27 14:34:33,0,18.0,345170.0,13806.8
2716,3972,2022-05-27 14:34:51,0,4.0,345620.0,13824.8
2717,3973,2022-05-27 14:35:04,0,14.0,345866.0,13834.64
2718,3974,2022-05-27 14:35:05,0,5.0,345891.0,13835.64
2719,3975,2022-05-27 14:35:49,11,18.0,346130.0,13845.2
2720,3976,2022-05-27 14:35:50,11,18.0,346155.0,13846.2
2721,3977,2022-05-27 14:35:54,11,3.0,346255.0,13850.2
2722,3978,2022-05-27 14:35:55,11,3.0,346280.0,13851.2
2723,3979,2022-05-27 14:36:24,0,15.0,346505.0,13860.2
2724,3980,2022-05-27 14:36:38,0,8.0,346855.0,13874.2
2725,3981,2022-05-27 14:38:41,0,18.0,347030.0,13881.2
2726,3982,2022-05-27 14:38:42,11,13.0,347055.0,13882.2
2727,3983,2022-05-27 14:38:43,11,13.0,347080.0,13883.2
2728,3984,2022-05-27 14:38:46,11,3.0,347155.0,13886.2
2729,3985,2022-05-27 14:38:49,11,13.0,347230.0,13889.2
2730,3986,2022-05-27 14:38:54,0,5.0,347355.0,13894.2
2731,3987,2022-05-27 14:38:55,11,8.0,347380.0,13895.2
2732,3988,2022-05-27 14:38:56,11,8.0,347405.0,13896.2
2733,3989,2022-05-27 14:39:19,0,18.0,347640.0,13905.6
2734,3990,2022-05-27 14:39:21,0,2.0,347690.0,13907.6
2735,3991,2022-05-27 14:39:38,0,12.0,347895.0,13915.8
2736,3992,2022-05-27 14:39:40,0,2.0,347945.0,13917.8
2737,3993,2022-05-27 14:40:06,0,15.0,348236.0,13929.44
2738,3994,2022-05-27 14:40:17,0,8.0,348511.0,13940.44
2739,3995,2022-05-27 14:41:24,11,12.0,348825.0,13953.0
2740,3996,2022-05-27 14:41:25,11,8.0,348850.0,13954.0
2741,3997,2022-05-27 14:41:31,11,12.0,349000.0,13960.0
2742,3998,2022-05-27 14:41:32,11,8.0,349025.0,13961.0
2743,3999,2022-05-27 14:42:46,11,18.0,349276.0,13971.04
2744,4000,2022-05-27 14:42:47,11,2.0,349301.0,13972.04
2745,4001,2022-05-27 14:43:58,11,18.0,349555.0,13982.2
2746,4002,2022-05-27 14:43:59,11,8.0,349580.0,13983.2
2747,4003,2022-05-27 14:46:46,11,18.0,349875.0,13995.0
2748,4004,2022-05-27 14:46:50,11,8.0,349975.0,13999.0
2749,4005,2022-05-27 14:47:44,11,12.0,350246.0,14009.84
2750,4006,2022-05-27 14:47:45,11,2.0,350271.0,14010.84
2751,4007,2022-05-27 14:50:17,11,12.0,350530.0,14021.2
2752,4008,2022-05-27 14:50:26,11,3.0,350755.0,14030.2
2753,4009,2022-05-27 14:50:31,11,13.0,350880.0,14035.2
2754,4010,2022-05-27 14:50:35,11,8.0,350980.0,14039.2
2755,4011,2022-05-27 14:54:14,0,15.0,351215.0,14048.6
2756,4012,2022-05-27 14:54:44,0,5.0,351826.0,14073.04
2757,4013,2022-05-27 14:54:50,11,18.0,351976.0,14079.04
2758,4014,2022-05-27 14:54:56,11,18.0,352126.0,14085.04
2759,4015,2022-05-27 14:54:58,11,18.0,352176.0,14087.04
2760,4016,2022-05-27 14:54:59,11,3.0,352201.0,14088.04
2761,4017,2022-05-27 14:55:00,11,3.0,352226.0,14089.04
2762,4018,2022-05-27 14:55:02,11,3.0,352276.0,14091.04
2763,4019,2022-05-27 14:55:05,11,13.0,352350.0,14094.0
2764,4020,2022-05-27 14:55:06,11,13.0,352375.0,14095.0
2765,4021,2022-05-27 14:55:08,11,13.0,352425.0,14097.0
2766,4022,2022-05-27 14:55:09,11,2.0,352450.0,14098.0
2767,4023,2022-05-27 14:55:10,11,8.0,352475.0,14099.0
2768,4024,2022-05-27 14:55:11,11,2.0,352500.0,14100.0
2769,4025,2022-05-27 14:55:38,11,12.0,352775.0,14111.0
2770,4026,2022-05-27 14:55:39,11,8.0,352800.0,14112.0
2771,4027,2022-05-27 14:55:48,11,18.0,353025.0,14121.0
2772,4028,2022-05-27 14:55:49,11,2.0,353051.0,14122.04
2773,4029,2022-05-27 14:55:51,11,18.0,353100.0,14124.0
2774,4030,2022-05-27 14:55:53,11,2.0,353150.0,14126.0
2775,4031,2022-05-27 14:56:41,11,18.0,353370.0,14134.8
2776,4032,2022-05-27 14:56:42,11,2.0,353395.0,14135.8
2777,4033,2022-05-27 14:59:21,11,12.0,353671.0,14146.84
2778,4034,2022-05-27 14:59:22,11,8.0,353696.0,14147.84
2779,4035,2022-05-27 14:59:38,11,12.0,353996.0,14159.84
2780,4036,2022-05-27 14:59:39,11,8.0,354021.0,14160.84
2781,4037,2022-05-27 14:59:40,11,12.0,354046.0,14161.84
2782,4038,2022-05-27 14:59:41,11,8.0,354071.0,14162.84
2783,4039,2022-05-27 14:59:42,11,12.0,354096.0,14163.84
2784,4040,2022-05-27 14:59:43,11,8.0,354121.0,14164.84
2785,4041,2022-05-27 14:59:54,0,18.0,354375.0,14175.0
2786,4042,2022-05-27 15:00:01,0,18.0,354550.0,14182.0
2787,4043,2022-05-27 15:00:26,0,5.0,355175.0,14207.0
2788,4044,2022-05-27 15:00:28,0,5.0,355225.0,14209.0
2789,4045,2022-05-27 15:00:43,11,18.0,355520.0,14220.8
2790,4046,2022-05-27 15:01:05,11,8.0,356070.0,14242.8
2791,4047,2022-05-27 15:01:57,11,18.0,356651.0,14266.04
2792,4048,2022-05-27 15:01:59,11,2.0,356701.0,14268.04
2793,4049,2022-05-27 15:03:21,11,18.0,357490.0,14299.6
2794,4050,2022-05-27 15:03:22,11,2.0,357515.0,14300.6
2795,4051,2022-05-27 15:03:28,11,18.0,357665.0,14306.6
2796,4052,2022-05-27 15:03:29,11,2.0,357690.0,14307.6
2797,4053,2022-05-27 15:03:38,11,12.0,357915.0,14316.6
2798,4054,2022-05-27 15:03:39,11,8.0,357940.0,14317.6
2799,4055,2022-05-27 15:03:56,11,12.0,0.0,0.0
2800,4056,2022-05-27 15:03:57,11,8.0,358331.0,14333.24
2801,4057,2022-05-27 15:04:08,11,18.0,358566.0,14342.64
2802,4058,2022-05-27 15:04:09,11,2.0,358591.0,14343.64
2803,4059,2022-05-27 15:05:16,0,15.0,359465.0,14378.6
2804,4060,2022-05-27 15:05:17,0,15.0,359490.0,14379.6
2805,4061,2022-05-27 15:05:35,0,8.0,359940.0,14397.6
2806,4062,2022-05-27 15:05:37,0,8.0,359990.0,14399.6
2807,4063,2022-05-27 15:05:56,11,12.0,360245.0,14409.8
2808,4064,2022-05-27 15:05:57,11,8.0,360270.0,14410.8
2809,4065,2022-05-27 15:06:27,11,18.0,360561.0,14422.44
2810,4066,2022-05-27 15:06:28,0,18.0,360586.0,14423.44
2811,4067,2022-05-27 15:06:29,11,2.0,360611.0,14424.44
2812,4068,2022-05-27 15:06:30,11,2.0,360636.0,14425.44
2813,4069,2022-05-27 15:06:32,11,18.0,360686.0,14427.44
2814,4070,2022-05-27 15:06:35,11,2.0,360761.0,14430.44
2815,4071,2022-05-27 15:06:45,11,18.0,361011.0,14440.44
2816,4072,2022-05-27 15:06:46,11,2.0,361036.0,14441.44
2817,4073,2022-05-27 15:06:48,11,18.0,361086.0,14443.44
2818,4074,2022-05-27 15:06:56,11,3.0,361286.0,14451.44
2819,4075,2022-05-27 15:07:01,11,12.0,361411.0,14456.44
2820,4076,2022-05-27 15:07:02,11,8.0,361436.0,14457.44
2821,4077,2022-05-27 15:07:29,11,13.0,361910.0,14476.4
2822,4078,2022-05-27 15:07:34,11,2.0,362035.0,14481.4
2823,4079,2022-05-27 15:08:50,11,18.0,362276.0,14491.04
2824,4080,2022-05-27 15:08:52,11,2.0,362326.0,14493.04
2825,4081,2022-05-27 15:09:25,11,12.0,362531.0,14501.24
2826,4082,2022-05-27 15:09:26,11,8.0,362556.0,14502.24
2827,4083,2022-05-27 15:09:27,11,12.0,362581.0,14503.24
2828,4084,2022-05-27 15:09:31,11,2.0,362680.0,14507.2
2829,4085,2022-05-27 15:10:12,11,18.0,362945.0,14517.8
2830,4086,2022-05-27 15:10:13,11,2.0,362970.0,14518.8
2831,4087,2022-05-27 15:10:39,11,12.0,363220.0,14528.8
2832,4088,2022-05-27 15:10:42,11,8.0,363295.0,14531.8
2833,4089,2022-05-27 15:10:57,0,15.0,363470.0,14538.8
2834,4090,2022-05-27 15:11:02,0,15.0,363595.0,14543.8
2835,4091,2022-05-27 15:11:04,0,4.0,363645.0,14545.8
2836,4092,2022-05-27 15:11:05,0,4.0,363670.0,14546.8
2837,4093,2022-05-27 15:11:12,11,18.0,363846.0,14553.84
2838,4094,2022-05-27 15:11:14,11,2.0,363896.0,14555.84
2839,4095,2022-05-27 15:11:19,0,14.0,364021.0,14560.84
2840,4096,2022-05-27 15:11:26,0,2.0,364196.0,14567.84
2841,4097,2022-05-27 15:11:45,0,12.0,364491.0,14579.64
2842,4098,2022-05-27 15:11:53,0,4.0,364691.0,14587.64
2843,4099,2022-05-27 15:12:05,0,14.0,364890.0,14595.6
2844,4100,2022-05-27 15:12:08,0,5.0,364965.0,14598.6
2845,4101,2022-05-27 15:12:57,0,14.0,365210.0,14608.4
2846,4102,2022-05-27 15:13:11,0,2.0,365560.0,14622.4
2847,4103,2022-05-27 15:14:15,0,12.0,365821.0,14632.84
2848,4104,2022-05-27 15:14:29,0,4.0,366170.0,14646.8
2849,4105,2022-05-27 15:14:51,11,12.0,366380.0,14655.2
2850,4106,2022-05-27 15:14:53,11,8.0,366430.0,14657.2
2851,4107,2022-05-27 15:15:37,11,18.0,366650.0,14666.0
2852,4108,2022-05-27 15:15:39,11,2.0,366700.0,14668.0
2853,4109,2022-05-27 15:16:10,0,12.0,366956.0,14678.24
2854,4110,2022-05-27 15:16:12,0,8.0,367006.0,14680.24
2855,4111,2022-05-27 15:16:13,0,12.0,367031.0,14681.24
2856,4112,2022-05-27 15:16:15,0,8.0,367081.0,14683.24
2857,4113,2022-05-27 15:16:40,11,12.0,367346.0,14693.84
2858,4114,2022-05-27 15:16:41,11,8.0,367371.0,14694.84
2859,4115,2022-05-27 15:16:46,0,14.0,367495.0,14699.8
2860,4116,2022-05-27 15:17:28,0,5.0,368065.0,14722.6
2861,4117,2022-05-27 15:17:50,11,12.0,368315.0,14732.6
2862,4118,2022-05-27 15:17:52,11,8.0,368365.0,14734.6
2863,4119,2022-05-27 15:20:30,11,12.0,368875.0,14755.0
2864,4120,2022-05-27 15:20:31,11,8.0,368900.0,14756.0
2865,4121,2022-05-27 15:21:14,11,18.0,369176.0,14767.04
2866,4122,2022-05-27 15:21:16,11,2.0,369226.0,14769.04
2867,4123,2022-05-27 15:21:44,11,12.0,369525.0,14781.0
2868,4124,2022-05-27 15:21:45,11,12.0,369550.0,14782.0
2869,4125,2022-05-27 15:21:46,11,8.0,369575.0,14783.0
2870,4126,2022-05-27 15:21:50,11,8.0,369675.0,14787.0
2871,4127,2022-05-27 15:22:15,11,18.0,369980.0,14799.2
2872,4128,2022-05-27 15:22:22,11,3.0,370155.0,14806.2
2873,4129,2022-05-27 15:23:47,11,13.0,370541.0,14821.64
2874,4130,2022-05-27 15:23:53,11,18.0,370691.0,14827.64
2875,4131,2022-05-27 15:23:54,11,2.0,370716.0,14828.64
